Date,Time,State,Group,Unit,Sales
25-Nov-20, Evening, WA, Seniors,2,5000
25-Nov-20, Morning,AZ, Kids,6,15000
25-Nov-20, Morning,AZ, Men,5,12500
25-Nov-20, Morning,AZ, Women,4,10000
25-Nov-20, Morning,AZ, Seniors,7,17500
25-Nov-20, Afternoon,AZ, Kids,6,15000
25-Nov-20, Afternoon,AZ, Men,4,10000
25-Nov-20, Afternoon,AZ, Women,6,15000
25-Nov-20, Afternoon,AZ, Seniors,3,7500
25-Nov-20, Evening,AZ, Kids,9,22500
25-Nov-20, Evening,AZ, Men,3,7500
25-Nov-20, Evening,AZ, Women,3,7500
25-Nov-20, Evening,AZ, Seniors,6,15000
25-Nov-20, Morning,FL, Kids,21,52500
25-Nov-20, Morning,FL, Men,14,35000
25-Nov-20, Morning,FL, Women,14,35000
25-Nov-20, Morning,FL, Seniors,11,27500
25-Nov-20, Afternoon,FL, Kids,25,62500
25-Nov-20, Afternoon,FL, Men,11,27500
25-Nov-20, Afternoon,FL, Women,13,32500
25-Nov-20, Afternoon,FL, Seniors,16,40000
25-Nov-20, Evening,FL, Kids,12,30000
25-Nov-20, Evening,FL, Men,18,45000
25-Nov-20, Evening,FL, Women,20,50000
25-Nov-20, Evening,FL, Seniors,12,30000
25-Nov-20, Morning,KY, Kids,33,82500
25-Nov-20, Morning,KY, Men,44,110000
25-Nov-20, Morning,KY, Women,26,65000
25-Nov-20, Morning,KY, Seniors,25,62500
25-Nov-20, Afternoon,KY, Kids,27,67500
25-Nov-20, Afternoon,KY, Men,33,82500
25-Nov-20, Afternoon,KY, Women,26,65000
25-Nov-20, Afternoon,KY, Seniors,38,95000
25-Nov-20, Evening,KY, Kids,40,100000
25-Nov-20, Evening,KY, Men,44,110000
25-Nov-20, Evening,KY, Women,40,100000
25-Nov-20, Evening,KY, Seniors,36,90000
25-Nov-20, Morning,CA, Kids,15,37500
25-Nov-20, Morning,CA, Men,3,7500
25-Nov-20, Morning,CA, Women,15,37500
25-Nov-20, Morning,CA, Seniors,5,12500
25-Nov-20, Afternoon,CA, Kids,11,27500
25-Nov-20, Afternoon,CA, Men,8,20000
25-Nov-20, Afternoon,CA, Women,13,32500
25-Nov-20, Afternoon,CA, Seniors,7,17500
25-Nov-20, Evening,CA, Kids,14,35000
25-Nov-20, Evening,CA, Men,10,25000
25-Nov-20, Evening,CA, Women,7,17500
25-Nov-20, Evening,CA, Seniors,8,20000
25-Nov-20, Morning,NY, Kids,32,80000
25-Nov-20, Morning,NY, Men,26,65000
25-Nov-20, Morning,NY, Women,33,82500
25-Nov-20, Morning,NY, Seniors,14,35000
25-Nov-20, Afternoon,NY, Kids,31,77500
25-Nov-20, Afternoon,NY, Men,35,87500
25-Nov-20, Afternoon,NY, Women,13,32500
25-Nov-20, Afternoon,NY, Seniors,12,30000
25-Nov-20, Evening,NY, Kids,32,80000
25-Nov-20, Evening,NY, Men,24,60000
25-Nov-20, Evening,NY, Women,15,37500
25-Nov-20, Evening,NY, Seniors,30,75000
25-Nov-20, Morning,TX, Kids,10,25000
25-Nov-20, Morning,TX, Men,3,7500
25-Nov-20, Morning,TX, Women,7,17500
25-Nov-20, Morning,TX, Seniors,9,22500
25-Nov-20, Afternoon,TX, Kids,5,12500
25-Nov-20, Afternoon,TX, Men,6,15000
25-Nov-20, Afternoon,TX, Women,5,12500
25-Nov-20, Afternoon,TX, Seniors,3,7500
25-Nov-20, Evening,TX, Kids,9,22500
25-Nov-20, Evening,TX, Men,4,10000
25-Nov-20, Evening,TX, Women,10,25000
25-Nov-20, Evening,TX, Seniors,10,25000
26-Nov-20, Morning, WA, Kids,9,22500
26-Nov-20, Morning, WA, Men,7,17500
26-Nov-20, Morning, WA, Women,2,5000
26-Nov-20, Morning, WA, Seniors,7,17500
26-Nov-20, Afternoon, WA, Kids,10,25000
26-Nov-20, Afternoon, WA, Men,2,5000
26-Nov-20, Afternoon, WA, Women,6,15000
26-Nov-20, Afternoon, WA, Seniors,8,20000
26-Nov-20, Evening, WA, Kids,9,22500
26-Nov-20, Evening, WA, Men,4,10000
26-Nov-20, Evening, WA, Women,2,5000
26-Nov-20, Evening, WA, Seniors,7,17500
26-Nov-20, Morning,AZ, Kids,4,10000
26-Nov-20, Morning,AZ, Men,3,7500
26-Nov-20, Morning,AZ, Women,9,22500
26-Nov-20, Morning,AZ, Seniors,9,22500
26-Nov-20, Afternoon,AZ, Kids,8,20000
26-Nov-20, Afternoon,AZ, Men,10,25000
26-Nov-20, Afternoon,AZ, Women,5,12500
26-Nov-20, Afternoon,AZ, Seniors,2,5000
26-Nov-20, Evening,AZ, Kids,8,20000
26-Nov-20, Evening,AZ, Men,9,22500
26-Nov-20, Evening,AZ, Women,2,5000
26-Nov-20, Evening,AZ, Seniors,7,17500
26-Nov-20, Morning,FL, Kids,10,25000
26-Nov-20, Morning,FL, Men,12,30000
26-Nov-20, Morning,FL, Women,20,50000
26-Nov-20, Morning,FL, Seniors,21,52500
26-Nov-20, Afternoon,FL, Kids,12,30000
26-Nov-20, Afternoon,FL, Men,25,62500
26-Nov-20, Afternoon,FL, Women,10,25000
26-Nov-20, Afternoon,FL, Seniors,15,37500
26-Nov-20, Evening,FL, Kids,22,55000
26-Nov-20, Evening,FL, Men,13,32500
26-Nov-20, Evening,FL, Women,20,50000
26-Nov-20, Evening,FL, Seniors,18,45000
26-Nov-20, Morning,KY, Kids,26,65000
26-Nov-20, Morning,KY, Men,43,107500
26-Nov-20, Morning,KY, Women,37,92500
26-Nov-20, Morning,KY, Seniors,32,80000
26-Nov-20, Afternoon,KY, Kids,42,105000
26-Nov-20, Afternoon,KY, Men,24,60000
26-Nov-20, Afternoon,KY, Women,39,97500
26-Nov-20, Afternoon,KY, Seniors,27,67500
26-Nov-20, Evening,KY, Kids,43,107500
26-Nov-20, Evening,KY, Men,41,102500
26-Nov-20, Evening,KY, Women,39,97500
26-Nov-20, Evening,KY, Seniors,40,100000
26-Nov-20, Morning,CA, Kids,9,22500
26-Nov-20, Morning,CA, Men,12,30000
26-Nov-20, Morning,CA, Women,14,35000
26-Nov-20, Morning,CA, Seniors,5,12500
26-Nov-20, Afternoon,CA, Kids,3,7500
26-Nov-20, Afternoon,CA, Men,7,17500
26-Nov-20, Afternoon,CA, Women,6,15000
26-Nov-20, Afternoon,CA, Seniors,9,22500
26-Nov-20, Evening,CA, Kids,9,22500
26-Nov-20, Evening,CA, Men,9,22500
26-Nov-20, Evening,CA, Women,6,15000
26-Nov-20, Evening,CA, Seniors,7,17500
26-Nov-20, Morning,NY, Kids,23,57500
26-Nov-20, Morning,NY, Men,21,52500
26-Nov-20, Morning,NY, Women,23,57500
26-Nov-20, Morning,NY, Seniors,33,82500
26-Nov-20, Afternoon,NY, Kids,27,67500
26-Nov-20, Afternoon,NY, Men,31,77500
26-Nov-20, Afternoon,NY, Women,28,70000
26-Nov-20, Afternoon,NY, Seniors,15,37500
26-Nov-20, Evening,NY, Kids,18,45000
26-Nov-20, Evening,NY, Men,19,47500
26-Nov-20, Evening,NY, Women,12,30000
26-Nov-20, Evening,NY, Seniors,29,72500
26-Nov-20, Morning,TX, Kids,10,25000
26-Nov-20, Morning,TX, Men,4,10000
26-Nov-20, Morning,TX, Women,4,10000
26-Nov-20, Morning,TX, Seniors,10,25000
26-Nov-20, Afternoon,TX, Kids,9,22500
26-Nov-20, Afternoon,TX, Men,6,15000
26-Nov-20, Afternoon,TX, Women,8,20000
26-Nov-20, Afternoon,TX, Seniors,3,7500
26-Nov-20, Evening,TX, Kids,7,17500
26-Nov-20, Evening,TX, Men,4,10000
26-Nov-20, Evening,TX, Women,3,7500
26-Nov-20, Evening,TX, Seniors,7,17500
27-Nov-20, Morning, WA, Kids,7,17500
27-Nov-20, Morning, WA, Men,6,15000
27-Nov-20, Morning, WA, Women,6,15000
27-Nov-20, Morning, WA, Seniors,3,7500
27-Nov-20, Afternoon, WA, Kids,9,22500
27-Nov-20, Afternoon, WA, Men,5,12500
27-Nov-20, Afternoon, WA, Women,3,7500
27-Nov-20, Afternoon, WA, Seniors,3,7500
27-Nov-20, Evening, WA, Kids,10,25000
27-Nov-20, Evening, WA, Men,5,12500
27-Nov-20, Evening, WA, Women,3,7500
27-Nov-20, Evening, WA, Seniors,7,17500
27-Nov-20, Morning,AZ, Kids,5,12500
27-Nov-20, Morning,AZ, Men,9,22500
27-Nov-20, Morning,AZ, Women,9,22500
27-Nov-20, Morning,AZ, Seniors,3,7500
27-Nov-20, Afternoon,AZ, Kids,5,12500
27-Nov-20, Afternoon,AZ, Men,7,17500
27-Nov-20, Afternoon,AZ, Women,5,12500
27-Nov-20, Afternoon,AZ, Seniors,2,5000
27-Nov-20, Evening,AZ, Kids,8,20000
27-Nov-20, Evening,AZ, Men,3,7500
27-Nov-20, Evening,AZ, Women,8,20000
27-Nov-20, Evening,AZ, Seniors,10,25000
27-Nov-20, Morning,FL, Kids,13,32500
27-Nov-20, Morning,FL, Men,10,25000
27-Nov-20, Morning,FL, Women,18,45000
27-Nov-20, Morning,FL, Seniors,10,25000
27-Nov-20, Afternoon,FL, Kids,25,62500
27-Nov-20, Afternoon,FL, Men,21,52500
27-Nov-20, Afternoon,FL, Women,14,35000
27-Nov-20, Afternoon,FL, Seniors,21,52500
27-Nov-20, Evening,FL, Kids,12,30000
27-Nov-20, Evening,FL, Men,12,30000
27-Nov-20, Evening,FL, Women,16,40000
27-Nov-20, Evening,FL, Seniors,22,55000
27-Nov-20, Morning,KY, Kids,33,82500
27-Nov-20, Morning,KY, Men,45,112500
27-Nov-20, Morning,KY, Women,41,102500
27-Nov-20, Morning,KY, Seniors,36,90000
27-Nov-20, Afternoon,KY, Kids,21,52500
27-Nov-20, Afternoon,KY, Men,30,75000
27-Nov-20, Afternoon,KY, Women,24,60000
27-Nov-20, Afternoon,KY, Seniors,20,50000
27-Nov-20, Evening,KY, Kids,23,57500
27-Nov-20, Evening,KY, Men,20,50000
27-Nov-20, Evening,KY, Women,34,85000
27-Nov-20, Evening,KY, Seniors,20,50000
27-Nov-20, Morning,CA, Kids,7,17500
27-Nov-20, Morning,CA, Men,3,7500
27-Nov-20, Morning,CA, Women,13,32500
27-Nov-20, Morning,CA, Seniors,8,20000
27-Nov-20, Afternoon,CA, Kids,9,22500
27-Nov-20, Afternoon,CA, Men,12,30000
27-Nov-20, Afternoon,CA, Women,11,27500
27-Nov-20, Afternoon,CA, Seniors,15,37500
27-Nov-20, Evening,CA, Kids,11,27500
27-Nov-20, Evening,CA, Men,4,10000
27-Nov-20, Evening,CA, Women,12,30000
27-Nov-20, Evening,CA, Seniors,15,37500
27-Nov-20, Morning,NY, Kids,19,47500
27-Nov-20, Morning,NY, Men,32,80000
27-Nov-20, Morning,NY, Women,17,42500
27-Nov-20, Morning,NY, Seniors,24,60000
27-Nov-20, Afternoon,NY, Kids,24,60000
27-Nov-20, Afternoon,NY, Men,29,72500
27-Nov-20, Afternoon,NY, Women,34,85000
27-Nov-20, Afternoon,NY, Seniors,14,35000
27-Nov-20, Evening,NY, Kids,35,87500
27-Nov-20, Evening,NY, Men,32,80000
27-Nov-20, Evening,NY, Women,14,35000
27-Nov-20, Evening,NY, Seniors,28,70000
27-Nov-20, Morning,TX, Kids,9,22500
27-Nov-20, Morning,TX, Men,8,20000
27-Nov-20, Morning,TX, Women,6,15000
27-Nov-20, Morning,TX, Seniors,10,25000
27-Nov-20, Afternoon,TX, Kids,7,17500
27-Nov-20, Afternoon,TX, Men,8,20000
27-Nov-20, Afternoon,TX, Women,6,15000
27-Nov-20, Afternoon,TX, Seniors,10,25000
27-Nov-20, Evening,TX, Kids,4,10000
27-Nov-20, Evening,TX, Men,6,15000
27-Nov-20, Evening,TX, Women,7,17500
27-Nov-20, Evening,TX, Seniors,8,20000
28-Nov-20, Morning, WA, Kids,6,15000
28-Nov-20, Morning, WA, Men,2,5000
28-Nov-20, Morning, WA, Women,7,17500
28-Nov-20, Morning, WA, Seniors,9,22500
28-Nov-20, Afternoon, WA, Kids,7,17500
28-Nov-20, Afternoon, WA, Men,8,20000
28-Nov-20, Afternoon, WA, Women,4,10000
28-Nov-20, Afternoon, WA, Seniors,3,7500
28-Nov-20, Evening, WA, Kids,10,25000
28-Nov-20, Evening, WA, Men,8,20000
28-Nov-20, Evening, WA, Women,9,22500
28-Nov-20, Evening, WA, Seniors,7,17500
28-Nov-20, Morning,AZ, Kids,8,20000
28-Nov-20, Morning,AZ, Men,9,22500
28-Nov-20, Morning,AZ, Women,5,12500
28-Nov-20, Morning,AZ, Seniors,7,17500
28-Nov-20, Afternoon,AZ, Kids,9,22500
28-Nov-20, Afternoon,AZ, Men,2,5000
28-Nov-20, Afternoon,AZ, Women,6,15000
28-Nov-20, Afternoon,AZ, Seniors,6,15000
28-Nov-20, Evening,AZ, Kids,4,10000
28-Nov-20, Evening,AZ, Men,6,15000
28-Nov-20, Evening,AZ, Women,2,5000
28-Nov-20, Evening,AZ, Seniors,8,20000
28-Nov-20, Morning,FL, Kids,11,27500
28-Nov-20, Morning,FL, Men,25,62500
28-Nov-20, Morning,FL, Women,11,27500
28-Nov-20, Morning,FL, Seniors,12,30000
28-Nov-20, Afternoon,FL, Kids,11,27500
28-Nov-20, Afternoon,FL, Men,19,47500
28-Nov-20, Afternoon,FL, Women,12,30000
28-Nov-20, Afternoon,FL, Seniors,18,45000
28-Nov-20, Evening,FL, Kids,16,40000
28-Nov-20, Evening,FL, Men,15,37500
28-Nov-20, Evening,FL, Women,18,45000
28-Nov-20, Evening,FL, Seniors,16,40000
28-Nov-20, Morning,KY, Kids,28,70000
28-Nov-20, Morning,KY, Men,30,75000
28-Nov-20, Morning,KY, Women,22,55000
28-Nov-20, Morning,KY, Seniors,40,100000
28-Nov-20, Afternoon,KY, Kids,41,102500
28-Nov-20, Afternoon,KY, Men,37,92500
28-Nov-20, Afternoon,KY, Women,34,85000
28-Nov-20, Afternoon,KY, Seniors,33,82500
28-Nov-20, Evening,KY, Kids,20,50000
28-Nov-20, Evening,KY, Men,23,57500
28-Nov-20, Evening,KY, Women,22,55000
28-Nov-20, Evening,KY, Seniors,23,57500
28-Nov-20, Morning,CA, Kids,11,27500
28-Nov-20, Morning,CA, Men,14,35000
28-Nov-20, Morning,CA, Women,9,22500
28-Nov-20, Morning,CA, Seniors,14,35000
28-Nov-20, Afternoon,CA, Kids,11,27500
28-Nov-20, Afternoon,CA, Men,12,30000
28-Nov-20, Afternoon,CA, Women,10,25000
28-Nov-20, Afternoon,CA, Seniors,15,37500
28-Nov-20, Evening,CA, Kids,6,15000
28-Nov-20, Evening,CA, Men,15,37500
28-Nov-20, Evening,CA, Women,14,35000
28-Nov-20, Evening,CA, Seniors,7,17500
28-Nov-20, Morning,NY, Kids,31,77500
28-Nov-20, Morning,NY, Men,30,75000
28-Nov-20, Morning,NY, Women,12,30000
28-Nov-20, Morning,NY, Seniors,32,80000
28-Nov-20, Afternoon,NY, Kids,25,62500
28-Nov-20, Afternoon,NY, Men,34,85000
28-Nov-20, Afternoon,NY, Women,35,87500
28-Nov-20, Afternoon,NY, Seniors,33,82500
28-Nov-20, Evening,NY, Kids,14,35000
28-Nov-20, Evening,NY, Men,26,65000
28-Nov-20, Evening,NY, Women,18,45000
28-Nov-20, Evening,NY, Seniors,33,82500
28-Nov-20, Morning,TX, Kids,3,7500
28-Nov-20, Morning,TX, Men,2,5000
28-Nov-20, Morning,TX, Women,8,20000
28-Nov-20, Morning,TX, Seniors,4,10000
28-Nov-20, Afternoon,TX, Kids,6,15000
28-Nov-20, Afternoon,TX, Men,5,12500
28-Nov-20, Afternoon,TX, Women,3,7500
28-Nov-20, Afternoon,TX, Seniors,4,10000
28-Nov-20, Evening,TX, Kids,8,20000
28-Nov-20, Evening,TX, Men,10,25000
28-Nov-20, Evening,TX, Women,2,5000
28-Nov-20, Evening,TX, Seniors,5,12500
29-Nov-20, Morning, WA, Kids,5,12500
29-Nov-20, Morning, WA, Men,10,25000
29-Nov-20, Morning, WA, Women,6,15000
29-Nov-20, Morning, WA, Seniors,6,15000
29-Nov-20, Afternoon, WA, Kids,8,20000
29-Nov-20, Afternoon, WA, Men,10,25000
29-Nov-20, Afternoon, WA, Women,2,5000
29-Nov-20, Afternoon, WA, Seniors,2,5000
29-Nov-20, Evening, WA, Kids,9,22500
29-Nov-20, Evening, WA, Men,8,20000
29-Nov-20, Evening, WA, Women,5,12500
29-Nov-20, Evening, WA, Seniors,5,12500
29-Nov-20, Morning,AZ, Kids,2,5000
29-Nov-20, Morning,AZ, Men,8,20000
29-Nov-20, Morning,AZ, Women,3,7500
29-Nov-20, Morning,AZ, Seniors,10,25000
29-Nov-20, Afternoon,AZ, Kids,6,15000
29-Nov-20, Afternoon,AZ, Men,5,12500
29-Nov-20, Afternoon,AZ, Women,6,15000
29-Nov-20, Afternoon,AZ, Seniors,6,15000
29-Nov-20, Evening,AZ, Kids,10,25000
29-Nov-20, Evening,AZ, Men,6,15000
29-Nov-20, Evening,AZ, Women,5,12500
29-Nov-20, Evening,AZ, Seniors,9,22500
29-Nov-20, Morning,FL, Kids,17,42500
29-Nov-20, Morning,FL, Men,13,32500
29-Nov-20, Morning,FL, Women,20,50000
29-Nov-20, Morning,FL, Seniors,12,30000
29-Nov-20, Afternoon,FL, Kids,25,62500
29-Nov-20, Afternoon,FL, Men,22,55000
29-Nov-20, Afternoon,FL, Women,24,60000
29-Nov-20, Afternoon,FL, Seniors,17,42500
29-Nov-20, Evening,FL, Kids,25,62500
29-Nov-20, Evening,FL, Men,24,60000
29-Nov-20, Evening,FL, Women,11,27500
29-Nov-20, Evening,FL, Seniors,18,45000
29-Nov-20, Morning,KY, Kids,43,107500
29-Nov-20, Morning,KY, Men,44,110000
29-Nov-20, Morning,KY, Women,39,97500
29-Nov-20, Morning,KY, Seniors,45,112500
29-Nov-20, Afternoon,KY, Kids,31,77500
29-Nov-20, Afternoon,KY, Men,21,52500
29-Nov-20, Afternoon,KY, Women,39,97500
29-Nov-20, Afternoon,KY, Seniors,37,92500
29-Nov-20, Evening,KY, Kids,43,107500
29-Nov-20, Evening,KY, Men,42,105000
29-Nov-20, Evening,KY, Women,37,92500
29-Nov-20, Evening,KY, Seniors,29,72500
29-Nov-20, Morning,CA, Kids,5,12500
29-Nov-20, Morning,CA, Men,5,12500
29-Nov-20, Morning,CA, Women,3,7500
29-Nov-20, Morning,CA, Seniors,7,17500
29-Nov-20, Afternoon,CA, Kids,12,30000
29-Nov-20, Afternoon,CA, Men,6,15000
29-Nov-20, Afternoon,CA, Women,14,35000
29-Nov-20, Afternoon,CA, Seniors,8,20000
29-Nov-20, Evening,CA, Kids,5,12500
29-Nov-20, Evening,CA, Men,4,10000
29-Nov-20, Evening,CA, Women,4,10000
29-Nov-20, Evening,CA, Seniors,13,32500
29-Nov-20, Morning,NY, Kids,26,65000
29-Nov-20, Morning,NY, Men,23,57500
29-Nov-20, Morning,NY, Women,13,32500
29-Nov-20, Morning,NY, Seniors,27,67500
29-Nov-20, Afternoon,NY, Kids,26,65000
29-Nov-20, Afternoon,NY, Men,27,67500
29-Nov-20, Afternoon,NY, Women,16,40000
29-Nov-20, Afternoon,NY, Seniors,26,65000
29-Nov-20, Evening,NY, Kids,27,67500
29-Nov-20, Evening,NY, Men,35,87500
29-Nov-20, Evening,NY, Women,34,85000
29-Nov-20, Evening,NY, Seniors,22,55000
29-Nov-20, Morning,TX, Kids,9,22500
29-Nov-20, Morning,TX, Men,2,5000
29-Nov-20, Morning,TX, Women,5,12500
29-Nov-20, Morning,TX, Seniors,5,12500
29-Nov-20, Afternoon,TX, Kids,9,22500
29-Nov-20, Afternoon,TX, Men,7,17500
29-Nov-20, Afternoon,TX, Women,5,12500
29-Nov-20, Afternoon,TX, Seniors,6,15000
29-Nov-20, Evening,TX, Kids,8,20000
29-Nov-20, Evening,TX, Men,7,17500
29-Nov-20, Evening,TX, Women,4,10000
29-Nov-20, Evening,TX, Seniors,9,22500
30-Nov-20, Morning, WA, Kids,6,15000
30-Nov-20, Morning, WA, Men,5,12500
30-Nov-20, Morning, WA, Women,7,17500
30-Nov-20, Morning, WA, Seniors,6,15000
30-Nov-20, Afternoon, WA, Kids,7,17500
30-Nov-20, Afternoon, WA, Men,4,10000
30-Nov-20, Afternoon, WA, Women,4,10000
30-Nov-20, Afternoon, WA, Seniors,6,15000
30-Nov-20, Evening, WA, Kids,4,10000
30-Nov-20, Evening, WA, Men,10,25000
30-Nov-20, Evening, WA, Women,4,10000
30-Nov-20, Evening, WA, Seniors,3,7500
30-Nov-20, Morning,AZ, Kids,9,22500
30-Nov-20, Morning,AZ, Men,9,22500
30-Nov-20, Morning,AZ, Women,7,17500
30-Nov-20, Morning,AZ, Seniors,4,10000
30-Nov-20, Afternoon,AZ, Kids,6,15000
30-Nov-20, Afternoon,AZ, Men,2,5000
30-Nov-20, Afternoon,AZ, Women,10,25000
30-Nov-20, Afternoon,AZ, Seniors,2,5000
30-Nov-20, Evening,AZ, Kids,8,20000
30-Nov-20, Evening,AZ, Men,3,7500
30-Nov-20, Evening,AZ, Women,6,15000
30-Nov-20, Evening,AZ, Seniors,6,15000
30-Nov-20, Morning,FL, Kids,12,30000
30-Nov-20, Morning,FL, Men,19,47500
30-Nov-20, Morning,FL, Women,16,40000
30-Nov-20, Morning,FL, Seniors,13,32500
30-Nov-20, Afternoon,FL, Kids,23,57500
30-Nov-20, Afternoon,FL, Men,18,45000
30-Nov-20, Afternoon,FL, Women,17,42500
30-Nov-20, Afternoon,FL, Seniors,14,35000
30-Nov-20, Evening,FL, Kids,11,27500
30-Nov-20, Evening,FL, Men,16,40000
30-Nov-20, Evening,FL, Women,11,27500
30-Nov-20, Evening,FL, Seniors,16,40000
30-Nov-20, Morning,KY, Kids,40,100000
30-Nov-20, Morning,KY, Men,34,85000
30-Nov-20, Morning,KY, Women,39,97500
30-Nov-20, Morning,KY, Seniors,44,110000
30-Nov-20, Afternoon,KY, Kids,33,82500
30-Nov-20, Afternoon,KY, Men,42,105000
30-Nov-20, Afternoon,KY, Women,23,57500
30-Nov-20, Afternoon,KY, Seniors,22,55000
30-Nov-20, Evening,KY, Kids,33,82500
30-Nov-20, Evening,KY, Men,34,85000
30-Nov-20, Evening,KY, Women,25,62500
30-Nov-20, Evening,KY, Seniors,32,80000
30-Nov-20, Morning,CA, Kids,6,15000
30-Nov-20, Morning,CA, Men,9,22500
30-Nov-20, Morning,CA, Women,13,32500
30-Nov-20, Morning,CA, Seniors,9,22500
30-Nov-20, Afternoon,CA, Kids,7,17500
30-Nov-20, Afternoon,CA, Men,5,12500
30-Nov-20, Afternoon,CA, Women,4,10000
30-Nov-20, Afternoon,CA, Seniors,14,35000
30-Nov-20, Evening,CA, Kids,10,25000
30-Nov-20, Evening,CA, Men,9,22500
30-Nov-20, Evening,CA, Women,9,22500
30-Nov-20, Evening,CA, Seniors,12,30000
30-Nov-20, Morning,NY, Kids,22,55000
30-Nov-20, Morning,NY, Men,23,57500
30-Nov-20, Morning,NY, Women,29,72500
30-Nov-20, Morning,NY, Seniors,23,57500
30-Nov-20, Afternoon,NY, Kids,27,67500
30-Nov-20, Afternoon,NY, Men,23,57500
30-Nov-20, Afternoon,NY, Women,32,80000
30-Nov-20, Afternoon,NY, Seniors,21,52500
30-Nov-20, Evening,NY, Kids,21,52500
30-Nov-20, Evening,NY, Men,26,65000
30-Nov-20, Evening,NY, Women,25,62500
30-Nov-20, Evening,NY, Seniors,29,72500
30-Nov-20, Morning,TX, Kids,7,17500
30-Nov-20, Morning,TX, Men,9,22500
30-Nov-20, Morning,TX, Women,5,12500
30-Nov-20, Morning,TX, Seniors,8,20000
30-Nov-20, Afternoon,TX, Kids,5,12500
30-Nov-20, Afternoon,TX, Men,5,12500
30-Nov-20, Afternoon,TX, Women,3,7500
30-Nov-20, Afternoon,TX, Seniors,9,22500
30-Nov-20, Evening,TX, Kids,9,22500
30-Nov-20, Evening,TX, Men,10,25000
30-Nov-20, Evening,TX, Women,9,22500
30-Nov-20, Evening,TX, Seniors,2,5000
01-Dec-20, Morning, WA, Kids,9,22500
01-Dec-20, Morning, WA, Men,11,27500
01-Dec-20, Morning, WA, Women,15,37500
01-Dec-20, Morning, WA, Seniors,13,32500
01-Dec-20, Afternoon, WA, Kids,13,32500
01-Dec-20, Afternoon, WA, Men,8,20000
01-Dec-20, Afternoon, WA, Women,10,25000
01-Dec-20, Afternoon, WA, Seniors,9,22500
01-Dec-20, Evening, WA, Kids,11,27500
01-Dec-20, Evening, WA, Men,14,35000
01-Dec-20, Evening, WA, Women,12,30000
01-Dec-20, Evening, WA, Seniors,14,35000
01-Dec-20, Morning,AZ, Kids,9,22500
01-Dec-20, Morning,AZ, Men,10,25000
01-Dec-20, Morning,AZ, Women,6,15000
01-Dec-20, Morning,AZ, Seniors,12,30000
01-Dec-20, Afternoon,AZ, Kids,9,22500
01-Dec-20, Afternoon,AZ, Men,15,37500
01-Dec-20, Afternoon,AZ, Women,12,30000
01-Dec-20, Afternoon,AZ, Seniors,13,32500
01-Dec-20, Evening,AZ, Kids,6,15000
01-Dec-20, Evening,AZ, Men,14,35000
01-Dec-20, Evening,AZ, Women,12,30000
01-Dec-20, Evening,AZ, Seniors,9,22500
01-Dec-20, Morning,FL, Kids,20,50000
01-Dec-20, Morning,FL, Men,28,70000
01-Dec-20, Morning,FL, Women,30,75000
01-Dec-20, Morning,FL, Seniors,18,45000
01-Dec-20, Afternoon,FL, Kids,27,67500
01-Dec-20, Afternoon,FL, Men,20,50000
01-Dec-20, Afternoon,FL, Women,35,87500
01-Dec-20, Afternoon,FL, Seniors,26,65000
01-Dec-20, Evening,FL, Kids,18,45000
01-Dec-20, Evening,FL, Men,17,42500
01-Dec-20, Evening,FL, Women,29,72500
01-Dec-20, Evening,FL, Seniors,26,65000
01-Dec-20, Morning,KY, Kids,51,127500
01-Dec-20, Morning,KY, Men,46,115000
01-Dec-20, Morning,KY, Women,37,92500
01-Dec-20, Morning,KY, Seniors,49,122500
01-Dec-20, Afternoon,KY, Kids,34,85000
01-Dec-20, Afternoon,KY, Men,31,77500
01-Dec-20, Afternoon,KY, Women,63,157500
01-Dec-20, Afternoon,KY, Seniors,62,155000
01-Dec-20, Evening,KY, Kids,44,110000
01-Dec-20, Evening,KY, Men,52,130000
01-Dec-20, Evening,KY, Women,33,82500
01-Dec-20, Evening,KY, Seniors,34,85000
01-Dec-20, Morning,CA, Kids,15,37500
01-Dec-20, Morning,CA, Men,11,27500
01-Dec-20, Morning,CA, Women,12,30000
01-Dec-20, Morning,CA, Seniors,15,37500
01-Dec-20, Afternoon,CA, Kids,19,47500
01-Dec-20, Afternoon,CA, Men,15,37500
01-Dec-20, Afternoon,CA, Women,8,20000
01-Dec-20, Afternoon,CA, Seniors,19,47500
01-Dec-20, Evening,CA, Kids,19,47500
01-Dec-20, Evening,CA, Men,15,37500
01-Dec-20, Evening,CA, Women,18,45000
01-Dec-20, Evening,CA, Seniors,23,57500
01-Dec-20, Morning,NY, Kids,42,105000
01-Dec-20, Morning,NY, Men,22,55000
01-Dec-20, Morning,NY, Women,20,50000
01-Dec-20, Morning,NY, Seniors,32,80000
01-Dec-20, Afternoon,NY, Kids,31,77500
01-Dec-20, Afternoon,NY, Men,36,90000
01-Dec-20, Afternoon,NY, Women,38,95000
01-Dec-20, Afternoon,NY, Seniors,30,75000
01-Dec-20, Evening,NY, Kids,42,105000
01-Dec-20, Evening,NY, Men,23,57500
01-Dec-20, Evening,NY, Women,40,100000
01-Dec-20, Evening,NY, Seniors,19,47500
01-Dec-20, Morning,TX, Kids,7,17500
01-Dec-20, Morning,TX, Men,15,37500
01-Dec-20, Morning,TX, Women,14,35000
01-Dec-20, Morning,TX, Seniors,13,32500
